cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,periodo,variavel,media,mediana,desvio_padrao,p5,p95
benchmark,benchmark,1.0,0.0,False,16,inflacao,0.06696940936856821,0.06775975790344435,0.01515420099023373,0.04357668753703129,0.09209580497097407
benchmark,benchmark,1.0,0.0,False,16,pib_real,10327350.93422552,10329066.38052509,80907.93669718009,10186813.24822911,10459354.100315724
benchmark,benchmark,1.0,0.0,False,16,taxa_desemprego,0.06038776932989321,0.05993138240976005,0.004096054075525686,0.054423603940088515,0.06781057850757384
benchmark,benchmark,1.0,0.0,False,17,deficit_externo,-0.0020091920097500184,-0.001816687140483725,0.004765948878824626,-0.009669887737514515,0.004955299264000943
benchmark,benchmark,1.0,0.0,False,17,deficit_governo,0.10987261842252145,0.1094353281591343,0.004010648523585998,0.10465461690037128,0.11722821610396236
benchmark,benchmark,1.0,0.0,False,17,inflacao,0.11158548497874231,0.11088823103994916,0.01790338367220719,0.08354818803277966,0.13813802887462928
benchmark,benchmark,1.0,0.0,False,17,pib_real,10692308.00965793,10698282.030807594,64677.56456830017,10584689.348187486,10782955.827417186
benchmark,benchmark,1.0,0.0,False,17,taxa_desemprego,0.053366254620983794,0.05280969502433132,0.003629088147020109,0.04830496028302033,0.06022834019282851
benchmark,benchmark,1.0,0.0,False,18,deficit_externo,0.009577889641977049,0.00969874377453553,0.004105034522318102,0.0016379626876781813,0.016187687962248933
benchmark,benchmark,1.0,0.0,False,18,deficit_governo,0.11938002256270053,0.11853343590495238,0.00709197661632018,0.11046696174614261,0.13123750838672912
benchmark,benchmark,1.0,0.0,False,18,inflacao,0.16639593907036349,0.16824785741314785,0.015994335583016935,0.13977704198908122,0.19022565220261883
benchmark,benchmark,1.0,0.0,False,18,pib_real,10956177.057236291,10959849.764337683,79049.45403520965,10814879.077797802,11067105.613308363
benchmark,benchmark,1.0,0.0,False,18,taxa_desemprego,0.058295385067113764,0.057747089276951186,0.005095809200368256,0.05084939095111006,0.06733618629186774
benchmark,benchmark,1.0,0.0,False,19,deficit_externo,0.01444430455102854,0.01494454824270608,0.0038215125202832965,0.008543190453069872,0.020135500231362586
benchmark,benchmark,1.0,0.0,False,19,deficit_governo,0.14154307780557962,0.14176487650143066,0.007638721677312316,0.1303815687700543,0.153333242919703
benchmark,benchmark,1.0,0.0,False,19,inflacao,0.2090102663116791,0.21212121697135322,0.011979651093301007,0.18867439319327833,0.22673538584162742
benchmark,benchmark,1.0,0.0,False,19,pib_real,11090939.422480088,11093813.90691403,93417.49207601904,10932968.306103988,11214848.896494888
benchmark,benchmark,1.0,0.0,False,19,taxa_desemprego,0.06886601249922025,0.06914826599161547,0.00527515630488423,0.06070434819424099,0.07691692514191524
benchmark,benchmark,1.0,0.0,False,20,deficit_externo,0.01105025679743769,0.01146410866036854,0.004373251396157092,0.003615498750467574,0.016841888797665898
benchmark,benchmark,1.0,0.0,False,20,deficit_governo,0.16251369885844935,0.16287344561319483,0.008046345329154254,0.14914497017340866,0.17434925290351927
benchmark,benchmark,1.0,0.0,False,20,inflacao,0.22838368130918515,0.22889022662201997,0.009614239395087102,0.2141167691394381,0.24219535612508822
benchmark,benchmark,1.0,0.0,False,20,pib_real,11070373.182825409,11093073.976698732,147271.623343123,10808615.066235175,11280185.747592775
benchmark,benchmark,1.0,0.0,False,20,taxa_desemprego,0.0785015399209492,0.07896353573215009,0.006783866897780511,0.06784851751821096,0.08830223172196923
benchmark,benchmark,1.0,0.0,False,21,deficit_externo,-0.00026093153641320856,8.798467393067912e-05,0.006519757938732554,-0.010766354925484665,0.010273520657818176
benchmark,benchmark,1.0,0.0,False,21,deficit_governo,0.17975418351191785,0.18121006744744594,0.009262020561133275,0.16412014026238878,0.19460871599573118
benchmark,benchmark,1.0,0.0,False,21,inflacao,0.2262673140525534,0.22616283524083036,0.01182558452726186,0.20470975435776279,0.24404611781222127
benchmark,benchmark,1.0,0.0,False,21,pib_real,10880162.35756921,10880616.602088474,195361.8953543916,10594194.445039902,11233665.040674917
benchmark,benchmark,1.0,0.0,False,21,taxa_desemprego,0.08902296258720954,0.09001987446024932,0.008778370142426883,0.0740406385508617,0.10323390885749972
benchmark,benchmark,1.0,0.0,False,22,deficit_externo,-0.01664845243818069,-0.016748251820238966,0.007966317937258684,-0.028208855561696087,-0.003537556641285331
benchmark,benchmark,1.0,0.0,False,22,deficit_governo,0.19703564502779944,0.19796609533782958,0.008894393809943705,0.18135608276296863,0.20992118422765474
benchmark,benchmark,1.0,0.0,False,22,inflacao,0.20626663692104727,0.20542794508311013,0.01627139462914434,0.18091371552297322,0.23406369368558538
benchmark,benchmark,1.0,0.0,False,22,pib_real,10636323.419937951,10634919.598601943,205061.7120945102,10362475.776442396,10987940.133610733
benchmark,benchmark,1.0,0.0,False,22,taxa_desemprego,0.10050256532030204,0.10145791880580093,0.008796691018777374,0.08525268651141318,0.1135862396673066
benchmark,benchmark,1.0,0.0,False,23,deficit_externo,-0.033738338779908436,-0.034535484937051726,0.007992177744119523,-0.04540093871686903,-0.020481112732896514
benchmark,benchmark,1.0,0.0,False,23,deficit_governo,0.20739231199112254,0.20822123858976405,0.00709894037442501,0.19550572086192558,0.21850773525332937
benchmark,benchmark,1.0,0.0,False,23,inflacao,0.17549024373752764,0.17517245971950157,0.01913912927467402,0.14878586789930787,0.21000586060052645
benchmark,benchmark,1.0,0.0,False,23,pib_real,10495602.630092507,10486338.617464524,172896.17783443676,10240398.374280542,10841303.382470002
benchmark,benchmark,1.0,0.0,False,23,taxa_desemprego,0.10516005501010785,0.10581581148290078,0.0075224643097663866,0.09304127299491277,0.1166548049100164
benchmark,benchmark,1.0,0.0,False,24,deficit_externo,-0.046688155000914576,-0.04774674010136084,0.00650574800726565,-0.057266880090440495,-0.034845169229182696
benchmark,benchmark,1.0,0.0,False,24,deficit_governo,0.20448397092985512,0.20564676856741512,0.008561266092879834,0.18971486024402817,0.21831641749403044
benchmark,benchmark,1.0,0.0,False,24,inflacao,0.14297116960451203,0.14208730447682816,0.019097884563564083,0.1170350450885483,0.1776906576440505
benchmark,benchmark,1.0,0.0,False,24,pib_real,10568087.389290232,10555632.414004784,147655.01581026043,10359381.607778333,10810255.526400864
benchmark,benchmark,1.0,0.0,False,24,taxa_desemprego,0.09790716286363965,0.09872274512136939,0.008469774724746047,0.08249246298473997,0.1098835638486908
benchmark,benchmark,1.0,0.0,False,25,deficit_externo,-0.04951214560586537,-0.04948294239761003,0.005862828751835126,-0.05775691671424145,-0.03942823127117829
benchmark,benchmark,1.0,0.0,False,25,deficit_governo,0.18765878644725656,0.18829313216591814,0.012128656576062463,0.16788757020011477,0.20646660057692742
benchmark,benchmark,1.0,0.0,False,25,inflacao,0.11915163488700102,0.11792282565543033,0.016630323237369543,0.09312928656171725,0.14795118711716437
benchmark,benchmark,1.0,0.0,False,25,pib_real,10998826.36487278,10981153.392500084,227376.95280923476,10666353.728717787,11398711.788022839
benchmark,benchmark,1.0,0.0,False,25,taxa_desemprego,0.07706273877065134,0.07837388298862098,0.011782240338133788,0.057240689139003556,0.09398827642677345
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,0,deficit_externo,0.010583740505574736,0.010583740505574736,0.0,0.010583740505574736,0.010583740505574736
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,0,deficit_governo,0.12063832026847152,0.12063832026847152,0.0,0.12063832026847152,0.12063832026847152
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,0,inflacao,0.03,0.03,0.0,0.03,0.03
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,0,pib_real,7609597.0,7609597.0,0.0,7609597.0,7609597.0
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,0,taxa_desemprego,0.138,0.138,0.0,0.138,0.138
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,deficit_externo,0.007984462372586081,0.007984885903803248,3.926196770118726e-06,0.007984789509826234,0.007984885903803248
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,deficit_governo,0.11859323999532138,0.11859183719691781,1.301595028183166e-05,0.11859183719691781,0.11859204268442422
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,inflacao,0.030000000000000027,0.030000000000000027,2.2176955098475445e-17,0.030000000000000027,0.030000000000000027
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,pib_real,7652695.035586558,7652724.38733265,272.4260577675231,7652720.511295713,7652724.38733265
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,1,taxa_desemprego,0.1403920608512945,0.14039181650999813,2.241695576433764e-06,0.14039181650999813,0.14039188596331856
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,2,deficit_externo,0.003750554589595176,0.0037350567384015704,0.0016062757211644525,0.0012639399917380085,0.0064097518044404795
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,2,deficit_governo,0.12048060047939364,0.12049697829678668,6.805356220435828e-05,0.12035087318142733,0.12056834786677496
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,2,inflacao,0.0241790974363568,0.024178903792151374,6.352236575683177e-06,0.024168803029150497,0.024189329108142775
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,2,pib_real,7802944.495067831,7801636.532252673,7209.9131308595925,7793839.30654957,7814570.75365547
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,2,taxa_desemprego,0.13522962058815893,0.13522708141572493,2.1605326851770385e-05,0.13522708141572493,0.13522848442316332
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,3,deficit_externo,0.005747096504157826,0.005743644046670199,0.0015545355430605363,0.0035434152280053124,0.007982075671837357
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,3,deficit_governo,0.11184773284071642,0.11185072468678268,0.0008446542854071099,0.11054861292060025,0.11337891797923047
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,3,inflacao,0.026860137300484296,0.02686369906445485,3.627102333315835e-05,0.02681065147278915,0.02691262388561052
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,3,pib_real,8053418.840898419,8052453.326104144,22860.68877838277,8015425.902262519,8088025.718333901
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,3,taxa_desemprego,0.12475496402664281,0.12465420863232873,0.0008896642521635596,0.12326081915943915,0.12620645537562453
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,4,deficit_externo,0.00708078762998537,0.006938860115528333,0.0016459210316347754,0.004696605395465656,0.010087054088963179
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,4,deficit_governo,0.10432981919155379,0.10424876552638039,0.0015669958518124117,0.101873196088259,0.10681325879284824
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,4,inflacao,0.030262741853643558,0.030294405279839287,0.0003937899769649422,0.02966043531771566,0.03095903702938426
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,4,pib_real,8377935.379555072,8376895.75896104,37785.39992784701,8321375.753632962,8435326.425282277
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,4,taxa_desemprego,0.10902857243934669,0.10895973774110385,0.0021729610014057706,0.10541393387532699,0.11228768150238537
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,5,deficit_externo,0.010876647920404586,0.010701586652517431,0.001780187374299708,0.008292486146670016,0.01405964193290186
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,5,deficit_governo,0.09616602360242585,0.0957792775968844,0.0024561642344515327,0.0925392816062419,0.1003696107206117
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,5,inflacao,0.04607228685430333,0.046131133479796804,0.0016027288426448468,0.04324063765234325,0.04831971650792427
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,5,pib_real,8633693.095830608,8635914.518875642,47536.7609791083,8547732.526195524,8712009.096011199
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,5,taxa_desemprego,0.09443415964160241,0.09413229689212013,0.0029903167811449164,0.09000448531055556,0.09975816377578023
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,6,deficit_externo,0.011994149485126289,0.011877328115332394,0.002119079550698749,0.008665271074317478,0.015519403021512144
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,6,deficit_governo,0.09680385928141662,0.09703191023870945,0.0029765837140723218,0.09205188050105251,0.10187636388133271
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,6,inflacao,0.0661530360068161,0.06596398781937263,0.002939079497681181,0.06110136177689892,0.07072781377804666
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,6,pib_real,8804045.944424786,8799138.728255382,52417.30512343481,8717564.888048772,8895136.377845094
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,6,taxa_desemprego,0.08919925685912299,0.08917371395464602,0.003687554653736436,0.08309857793688245,0.09585879661896944
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,7,deficit_externo,0.013753273519954843,0.013804965592225955,0.002450957197548976,0.009992402882171406,0.017595935911979783
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,7,deficit_governo,0.10525051088896845,0.1053798645783699,0.003604508836793335,0.09976899070839343,0.1105283058524226
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,7,inflacao,0.09073896941153677,0.09074231122149146,0.004860070161649341,0.08194486412200888,0.09810646167680223
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,7,pib_real,8888955.41344576,8889751.619884457,61610.25278265416,8798251.541068953,8976706.730147755
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,7,taxa_desemprego,0.09389727144329818,0.09381890648183178,0.004234766359663826,0.08725357231891621,0.09961203989658778
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,8,deficit_externo,0.01116857457632439,0.011514678074485758,0.0025235767029183954,0.006639812950663987,0.015158791178844647
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,8,deficit_governo,0.12274953275541173,0.12280680017693743,0.004612812916083205,0.11571409468451563,0.13016453898858493
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,8,inflacao,0.10710632557026678,0.10693718185238388,0.006020033136899232,0.09674871090301605,0.11803511571929612
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,8,pib_real,8874208.681519354,8870690.626225334,69706.90053071328,8761095.110290572,8995387.125971507
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,8,taxa_desemprego,0.10462292103287375,0.10484074298201379,0.005074343896382572,0.09574001532738251,0.11193771490666028
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,9,deficit_externo,0.005374839569202721,0.005340674289741332,0.0028150323195446506,0.0007371322902268808,0.010275261881146566
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,9,deficit_governo,0.1413242678115902,0.14131023679645643,0.005147302384797241,0.1337984058762547,0.15002888302018372
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,9,inflacao,0.11396629793794799,0.11435204572737956,0.0066606573977268935,0.10420710604220987,0.12406049054597384
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,9,pib_real,8776096.537055384,8774545.349734176,78364.87881648073,8640438.311062954,8890322.23914763
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,9,taxa_desemprego,0.11752001915224794,0.11725541710510086,0.005644087536125267,0.10890908960219306,0.12752148394385943
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,10,deficit_externo,-0.004764026310398322,-0.004787369747427012,0.002941917908336902,-0.009667488898028636,-4.799015982048976e-05
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,10,deficit_governo,0.15922250134674323,0.15895903399614963,0.0056624117435379725,0.1509660490424066,0.16835789543890167
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,10,inflacao,0.10772917779666143,0.10740268226070104,0.006795218004498505,0.09628591658990461,0.11920718029757671
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,10,pib_real,8638721.522605103,8647341.724434571,82024.95162131968,8504566.87202043,8758383.051192164
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,10,taxa_desemprego,0.12997661607006789,0.1293827154843989,0.005999207747320635,0.1220811410434003,0.1396752240218832
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,11,deficit_externo,-0.01586303907474584,-0.016119043979852046,0.0031828176905873925,-0.021072130550206358,-0.010645568264239442
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,11,deficit_governo,0.1713753052613889,0.17182609682485633,0.006356089081699813,0.15991829049540374,0.18057802499651895
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,11,inflacao,0.09336330462603495,0.09319500177606976,0.006587630458465581,0.08247048911811528,0.10398941981423113
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,11,pib_real,8534902.089608599,8533374.794241045,96942.68684769182,8372435.915538277,8697677.17716484
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,11,taxa_desemprego,0.13814621633341245,0.13850154615181529,0.006876657678822802,0.12674178701551878,0.1481507252654312
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,12,deficit_externo,-0.026571875055120396,-0.026624637517984433,0.0034961935927190317,-0.03238716991813185,-0.021346399274414986
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,12,deficit_governo,0.17560924698108576,0.17610438126980885,0.007167465938446887,0.16218890561453772,0.18540960206795873
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,12,inflacao,0.07386108684795946,0.0743266523902455,0.006827005123989503,0.06260367662992108,0.08463138870252748
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,12,pib_real,8541243.489923373,8532374.004899174,112297.58200895165,8369798.559900339,8738687.81463595
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,12,taxa_desemprego,0.13844255167943093,0.13859555613115204,0.007768423052097752,0.12432733571013842,0.15041778888103585
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,13,deficit_externo,-0.03234564211023725,-0.03251394988711296,0.004173174245803719,-0.039549025353310834,-0.02516976430418442
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,13,deficit_governo,0.1689346060169437,0.16890892546486452,0.007734474193131197,0.15393423785177784,0.1807936854232533
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,13,inflacao,0.05586586245442912,0.056268925189354224,0.00761111593620973,0.043710715642463496,0.06903641086269975
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,13,pib_real,8729461.038830511,8733034.354476675,131119.57525068644,8519492.562893137,8983482.01203537
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,13,taxa_desemprego,0.12848135590402074,0.12851825110082477,0.00856440865317015,0.11129118262764869,0.1422437577488577
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,14,deficit_externo,-0.03184599463457408,-0.03154948182630568,0.004540116011677824,-0.038897500345929786,-0.024918219009665482
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,14,deficit_governo,0.15323664935579645,0.15425277866366038,0.007756022984029075,0.13995655086148384,0.16576685064966287
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,14,inflacao,0.0440171702615017,0.04355926391438236,0.008812732504801222,0.030757301467719635,0.058710912655388775
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,14,pib_real,9152187.75748715,9128364.527952755,149081.78954964847,8922651.090546453,9425693.053128341
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,14,taxa_desemprego,0.10775349427107331,0.10833533764319137,0.00893827048401039,0.09196712729735297,0.12271868118332749
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,15,deficit_externo,-0.02540184313651241,-0.025165575937121716,0.004572520142561951,-0.03272671863588224,-0.016865872361963675
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,15,deficit_governo,0.1342335242005897,0.13467870490910755,0.006077875416616339,0.12480537978696217,0.14501356541277707
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,15,inflacao,0.04534622357562456,0.04563550937814109,0.011194008210118067,0.028450065820215798,0.06574929788684442
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,15,pib_real,9690021.067631353,9701732.22138229,107746.7836509527,9511649.00938624,9849041.58546587
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,15,taxa_desemprego,0.08139321763921613,0.08154920540048832,0.007060497400515574,0.07046624464167231,0.09294235645595714
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,16,deficit_externo,-0.017528684495964068,-0.01753562594720833,0.004449483046103982,-0.02394038244087482,-0.010177091294538108
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,16,deficit_governo,0.11968784945292114,0.11940109688713574,0.004117132954381377,0.11352956858197118,0.1262545754131824
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,16,inflacao,0.06654199452943889,0.06735840169384333,0.01470225708150734,0.04337685399223886,0.09083726851041804
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,16,pib_real,10119630.470412845,10118185.726039402,77341.58138602105,9991797.648491723,10237968.014472209
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,16,taxa_desemprego,0.06129415008929042,0.06065118439120158,0.00411859134132213,0.05561053565125173,0.06891627250161922
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,17,deficit_externo,-0.007154321394360703,-0.0070358631393228534,0.0047055581963163775,-0.014848143947065936,-0.0001219650302125916
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,17,deficit_governo,0.11396651169376187,0.11367744601881363,0.0037511481851579174,0.10890543787219253,0.12138258892844292
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,17,inflacao,0.10966222082081799,0.10919390429302511,0.017590435304153794,0.08131941555425956,0.1353392615856519
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,17,pib_real,10455348.900172792,10460829.576383252,62096.425455104414,10349508.264713349,10536111.130408747
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,17,taxa_desemprego,0.05383366040401158,0.053187906414433495,0.003496993008310334,0.049077345972529135,0.06035246394491801
