cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,periodo,variavel,unidade,media,mediana,desvio_padrao,p5,p95
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,deficit_externo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,deficit_governo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,deficit_externo,p.p. do PIB em relação ao benchmark,0.0008445953965391368,0.0004109585417640116,0.003979651828355176,-0.0040450765681607475,0.008268836065792914
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,deficit_governo,p.p. do PIB em relação ao benchmark,0.00741796603886534,0.009734210440542207,0.022570553628989357,-0.03450382617015586,0.03609681081482838
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,inflacao,p.p. em relação ao benchmark,0.13556811593843965,0.12801338109972304,0.048981512154345694,0.08070411950161671,0.22782873432100167
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,pib_real,% em relação ao benchmark,-0.15194993485135477,-0.1426046282362481,0.06122434852623113,-0.26768069431299,-0.08312745909915209
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,taxa_desemprego,p.p. em relação ao benchmark,0.005596885771572315,0.00559130710885633,0.0008039232806382822,0.004184734492946665,0.006732733745411432
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,deficit_externo,p.p. do PIB em relação ao benchmark,-0.0040736539028253475,-0.00489572551329847,0.004810816399989687,-0.010631746899482878,0.004922310444187463
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,deficit_governo,p.p. do PIB em relação ao benchmark,0.046418729524836,0.047508408091211096,0.01056207740643056,0.030003942419724455,0.06234713956093575
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,inflacao,p.p. em relação ao benchmark,0.04524891607555115,0.04499353323784705,0.020152416687986358,0.014481303363728104,0.07386597510092185
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,pib_real,% em relação ao benchmark,-0.11451426043511403,-0.11902655970229548,0.025651856940586484,-0.14937259498050914,-0.07260694541349312
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,6,taxa_desemprego,p.p. em relação ao benchmark,0.014022999091356736,0.0148979437754021,0.009443544195178715,-0.0033880376150929865,0.027017944622493434
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,deficit_externo,p.p. do PIB em relação ao benchmark,-0.0010485845490395274,-0.002555972055513084,0.009583527157923034,-0.012883183824693731,0.017696648055402237
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,deficit_governo,p.p. do PIB em relação ao benchmark,0.03628877768326455,0.03860097939963822,0.020578942779119074,-0.004276163645865194,0.06280149270406897
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,inflacao,p.p. em relação ao benchmark,0.0930725280310063,0.09181662035860905,0.021910714513753406,0.05927383251197016,0.12905604143437444
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,pib_real,% em relação ao benchmark,-0.15484545747539502,-0.15965935072478343,0.027213631670708043,-0.18891504893124023,-0.091554804640705
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,7,taxa_desemprego,p.p. em relação ao benchmark,0.01891696453281802,0.02146419876350239,0.017365541132041196,-0.015040549217956792,0.04121359480608579
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,8,deficit_externo,p.p. do PIB em relação ao benchmark,-0.04033991819145992,-0.04005877005620641,0.0036923436453256023,-0.046044963798446616,-0.0346624193408472
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,8,deficit_governo,p.p. do PIB em relação ao benchmark,0.07396495890330637,0.07402394344331945,0.01105028768484823,0.05526190849093879,0.09130263987446582
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,8,inflacao,p.p. em relação ao benchmark,0.01514874743580985,0.013238724353403786,0.012477590571538915,-0.0009788135675381504,0.03498841222931315
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,8,pib_real,% em relação ao benchmark,-0.1896758524189557,-0.1917197771294843,0.02791244958985958,-0.23022690637300613,-0.1354558906115011
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,8,taxa_desemprego,p.p. em relação ao benchmark,0.02249398143093681,0.02583082595057143,0.018850803464503643,-0.016662488524488636,0.049313186798307165
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,9,deficit_externo,p.p. do PIB em relação ao benchmark,-0.028731052724066414,-0.02950540028804011,0.009262063763929698,-0.0404069833623143,-0.013276999250998924
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,9,deficit_governo,p.p. do PIB em relação ao benchmark,0.04427732837509005,0.04645717065348137,0.016580667036653507,0.012062277989818432,0.06439356358638472
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,9,inflacao,p.p. em relação ao benchmark,0.02300814070157431,0.0225051594477943,0.012122464716209435,0.00679782675931051,0.04501609277551499
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,9,pib_real,% em relação ao benchmark,-0.20919916850604903,-0.21149595386281694,0.030827694009812785,-0.25122396846880335,-0.14872854596716722
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,9,taxa_desemprego,p.p. em relação ao benchmark,0.018573150041472086,0.01908308425772401,0.015538164739799019,-0.005386281729275951,0.039554251582544005
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,10,deficit_externo,p.p. do PIB em relação ao benchmark,-0.054312189936535554,-0.0538596671187474,0.0037664972520192407,-0.06060690845157711,-0.048796996713121016
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,10,deficit_governo,p.p. do PIB em relação ao benchmark,0.06269674658630675,0.06319116578161893,0.006506014158981299,0.050945682463196806,0.07221254328134974
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,10,inflacao,p.p. em relação ao benchmark,-0.02979434294096328,-0.028861639614075063,0.007984443694832359,-0.04200113063862254,-0.016892688190649485
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,10,pib_real,% em relação ao benchmark,-0.21956730588585682,-0.2211632408169295,0.023050951862474887,-0.25732618722820455,-0.18206753933501907
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,10,taxa_desemprego,p.p. em relação ao benchmark,0.024347066361007405,0.024247035249930216,0.008796854045688881,0.011571294528724824,0.038701980814783356
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,11,deficit_externo,p.p. do PIB em relação ao benchmark,-0.043757510659452555,-0.04358258938115377,0.005175024792150102,-0.052002008434539365,-0.03672534767274574
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,11,deficit_governo,p.p. do PIB em relação ao benchmark,0.03798809684067034,0.03851809461292294,0.006873429777707647,0.028649413518217065,0.049362293511793214
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,11,inflacao,p.p. em relação ao benchmark,-0.027807751562403782,-0.02860411120969575,0.010630895668300461,-0.04213204971951767,-0.012356653044464098
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,11,pib_real,% em relação ao benchmark,-0.203721552968407,-0.20233993756542112,0.014705506811026997,-0.23291958740805752,-0.18513871790842518
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,11,taxa_desemprego,p.p. em relação ao benchmark,0.013536423459128089,0.01187684004026468,0.01065281006641449,-0.0010622890688001538,0.030336060092744362
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,12,deficit_externo,p.p. do PIB em relação ao benchmark,-0.04999809621932756,-0.04932308118511201,0.004255674945753106,-0.05845166103073611,-0.04360627957649275
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,12,deficit_governo,p.p. do PIB em relação ao benchmark,0.030639787086458564,0.02858870399531227,0.013485254579865885,0.012408485595148955,0.060228273205588795
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,12,inflacao,p.p. em relação ao benchmark,-0.05116282300552788,-0.05249940578558876,0.008412358443044419,-0.06473936474831077,-0.03745509442752426
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,12,pib_real,% em relação ao benchmark,-0.1719317351050553,-0.17051946623328207,0.012302434922897782,-0.19264490787788302,-0.15504302980998863
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,12,taxa_desemprego,p.p. em relação ao benchmark,-0.0005973157762925174,-0.0038494957467362367,0.016680286440906064,-0.02401175401730203,0.036607372972796974
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,13,deficit_externo,p.p. do PIB em relação ao benchmark,-0.03168873422563803,-0.03194754875954879,0.005832211308473707,-0.04166484161317365,-0.02134222720909969
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,13,deficit_governo,p.p. do PIB em relação ao benchmark,-0.00039084154081589495,-0.001438603623191148,0.014845638884218346,-0.023668500521321773,0.025737920600103627
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,13,inflacao,p.p. em relação ao benchmark,-0.03811593172458405,-0.037682077042022755,0.008914095477997198,-0.05251813055002219,-0.023731453344282286
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,13,pib_real,% em relação ao benchmark,-0.11992138050596635,-0.12044132049797707,0.022361814609337796,-0.15158657938056652,-0.07889973693006148
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,13,taxa_desemprego,p.p. em relação ao benchmark,-0.02396663609594513,-0.028071959725858853,0.021010420996321853,-0.05121691513954127,0.019535881290002194
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,14,deficit_externo,p.p. do PIB em relação ao benchmark,-0.024531195271853358,-0.023377383485155036,0.00893959265221606,-0.039938754960994416,-0.01179954814448589
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,14,deficit_governo,p.p. do PIB em relação ao benchmark,-0.011461749811825517,-0.012899173531963348,0.01646275407282079,-0.030872308468830878,0.014125546827509076
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,14,inflacao,p.p. em relação ao benchmark,-0.03351137669832793,-0.029210541563740033,0.016617023854696832,-0.0677522747472381,-0.012357101777631389
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,14,pib_real,% em relação ao benchmark,-0.06598541374701095,-0.06917527253590405,0.026798185217553585,-0.10400368273308425,-0.028042244061387004
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,14,taxa_desemprego,p.p. em relação ao benchmark,-0.04354822703318528,-0.04572288603997346,0.022804907759208178,-0.07384249659464451,-0.002480094430279067
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,15,deficit_externo,p.p. do PIB em relação ao benchmark,-0.012822076257303399,-0.01252278381230626,0.008711874279421793,-0.025370290458639293,0.0010768674773109644
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,15,deficit_governo,p.p. do PIB em relação ao benchmark,-0.017098267991414007,-0.017201554246014383,0.01296663132453735,-0.03955923695412186,0.0033893118415942425
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,15,inflacao,p.p. em relação ao benchmark,-0.0009409942212090794,0.0008116255851842169,0.02480146468951935,-0.051655825583668546,0.03325639178383243
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,15,pib_real,% em relação ao benchmark,-0.06556299343752914,-0.06586278461972461,0.028986745010283956,-0.1088011385155424,-0.014685711499178303
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,15,taxa_desemprego,p.p. em relação ao benchmark,-0.0475022853474555,-0.0471070335914113,0.01881127160400102,-0.07501714886912113,-0.0221450071827957
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,16,deficit_externo,p.p. do PIB em relação ao benchmark,-0.012968592278499304,-0.013866432216811525,0.010034588234743345,-0.026562078913149746,0.0034686627994536907
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,16,deficit_governo,p.p. do PIB em relação ao benchmark,-0.0044249580484894,-0.0035591018225922255,0.011450788360532914,-0.02519071274926704,0.012256079911100308
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,16,inflacao,p.p. em relação ao benchmark,0.03296532732161772,0.0343082299316011,0.037279060720222294,-0.03575030386257949,0.08135878625739278
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,16,pib_real,% em relação ao benchmark,-0.08730953943580122,-0.09007594671160968,0.02386510551970424,-0.12237643082746219,-0.04214640018564975
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,16,taxa_desemprego,p.p. em relação ao benchmark,-0.02933636889387603,-0.02828857872406998,0.01340910058057752,-0.05132101777061526,-0.00965444461811755
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,17,deficit_externo,p.p. do PIB em relação ao benchmark,-0.007077767100779426,-0.007500459267030784,0.010451705871585311,-0.022861042219259543,0.011154942432867536
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,17,deficit_governo,p.p. do PIB em relação ao benchmark,0.013573752697071603,0.013783189193571077,0.012790339080843264,-0.007660763382413906,0.037462439491202856
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,17,inflacao,p.p. em relação ao benchmark,0.07099412956288975,0.06976486786042235,0.04531616481676681,0.0015731727204315595,0.13395141301736466
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,17,pib_real,% em relação ao benchmark,-0.09897171011915773,-0.10096410444502268,0.022801465846423997,-0.13320821624260293,-0.06454941178497045
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,17,taxa_desemprego,p.p. em relação ao benchmark,-0.005821897957190299,-0.006250390297476288,0.008700400542878154,-0.019026678020479526,0.008367880531337177
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,18,deficit_externo,p.p. do PIB em relação ao benchmark,-0.01191592425807578,-0.011972445350677974,0.009697587868053584,-0.0253331484942985,0.005158082013330896
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,18,deficit_governo,p.p. do PIB em relação ao benchmark,0.042568711959643915,0.04077394624602895,0.019097695925150423,0.013813856540112607,0.076124959959116
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,18,inflacao,p.p. em relação ao benchmark,0.07149108815414751,0.07030790112256824,0.042749702592011385,0.005863418999657588,0.14473999692734552
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,18,pib_real,% em relação ao benchmark,-0.11075407668456527,-0.11039035896482363,0.025240373337999607,-0.1508291391786526,-0.07393269787817684
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,18,taxa_desemprego,p.p. em relação ao benchmark,0.00984942699459862,0.009065356551198403,0.011352361461940299,-0.0038371812791842402,0.028054378179452777
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,19,deficit_externo,p.p. do PIB em relação ao benchmark,-0.020130249813876688,-0.018883574479778165,0.008718047352778516,-0.03463232724401006,-0.00657198458712936
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,19,deficit_governo,p.p. do PIB em relação ao benchmark,0.046251568263308424,0.04326999416838645,0.024355134746774306,0.012268047871945714,0.08890600607570756
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,19,inflacao,p.p. em relação ao benchmark,0.048188341477183316,0.04637503988580427,0.02768001972158488,0.008125766492760311,0.09387021563147412
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,19,pib_real,% em relação ao benchmark,-0.11677409545871065,-0.11513301122398345,0.032200748735653435,-0.16938287536458818,-0.07068636724506695
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,19,taxa_desemprego,p.p. em relação ao benchmark,0.009980045709150114,0.0068641679297369584,0.01642363857258275,-0.014766909348102042,0.037274670796645995
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,20,deficit_externo,p.p. do PIB em relação ao benchmark,-0.028973209337361562,-0.02703111184313824,0.013582492838965477,-0.05224326286143995,-0.011327576311383921
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,20,deficit_governo,p.p. do PIB em relação ao benchmark,0.0328689975439862,0.031988331492145694,0.023541873579743956,-0.005188304471036714,0.07656925550315108
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,20,inflacao,p.p. em relação ao benchmark,0.019646331853212295,0.020161860570244716,0.019470418430003217,-0.010556406752229018,0.04933131680620816
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,20,pib_real,% em relação ao benchmark,-0.12702304757725846,-0.12394928782388237,0.04711308129842498,-0.20768806313919919,-0.04610545075355966
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,20,taxa_desemprego,p.p. em relação ao benchmark,0.0006765589955348844,-0.0006354764079209707,0.017400296953450863,-0.023881358203338976,0.03345092521911528
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,21,deficit_externo,p.p. do PIB em relação ao benchmark,-0.03193144175798375,-0.02985693226463424,0.019303666632882424,-0.06296008693905845,-0.0019396548029493798
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,21,deficit_governo,p.p. do PIB em relação ao benchmark,0.024518770850653075,0.021685374647341382,0.022510873001752522,-0.012673696340224916,0.06297270736363242
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,21,inflacao,p.p. em relação ao benchmark,0.004231853137267594,0.008839169454222251,0.03043044432397173,-0.05289162037293349,0.039119597884138525
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,21,pib_real,% em relação ao benchmark,-0.13072440188130252,-0.12564556241584368,0.057425503081130425,-0.22138309799550004,-0.04348296162574267
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,21,taxa_desemprego,p.p. em relação ao benchmark,-0.0005304987801061367,-0.0014318129112879385,0.019361992188852463,-0.029080966840311986,0.03568473448924553
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,22,deficit_externo,p.p. do PIB em relação ao benchmark,-0.03343400711840893,-0.031009585032527834,0.02190494223343946,-0.0682633743893163,-0.003176526122110018
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,22,deficit_governo,p.p. do PIB em relação ao benchmark,0.02582881775775209,0.02459300181128915,0.01858309323310252,6.480671395498136e-06,0.05312908135687202
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,22,inflacao,p.p. em relação ao benchmark,-0.0072696107877139315,-0.005894739659939585,0.043069402178403694,-0.08017284160057758,0.051616270502752276
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,22,pib_real,% em relação ao benchmark,-0.12253508801896384,-0.12066411183327408,0.054173118200277676,-0.20948388621355063,-0.04450424500140497
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,22,taxa_desemprego,p.p. em relação ao benchmark,-0.001232942164928058,-0.0017796891827688566,0.016493294358997358,-0.02224263587094287,0.025759698869887576
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,23,deficit_externo,p.p. do PIB em relação ao benchmark,-0.02986051372389325,-0.028632537080291662,0.019375334107668764,-0.0597535046053874,-0.0008388244778342632
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,23,deficit_governo,p.p. do PIB em relação ao benchmark,0.017864068661382237,0.018342239833324392,0.012254704761191554,-0.004096804181413226,0.03537757382370013
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,23,inflacao,p.p. em relação ao benchmark,-0.009900304609998356,-0.006684103079190873,0.04775380975968653,-0.09559845922788246,0.053727020222985526
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,23,pib_real,% em relação ao benchmark,-0.10704452547119449,-0.10759095367355309,0.03929282785670284,-0.16628004679046182,-0.051058395136496806
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,23,taxa_desemprego,p.p. em relação ao benchmark,-0.008090372744925953,-0.006595860000307985,0.01249880416542736,-0.030052650126776576,0.011015805183728486
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,24,deficit_externo,p.p. do PIB em relação ao benchmark,-0.02451985411428407,-0.024028079187202178,0.01308620107858721,-0.04631463832929877,-0.006032430239658331
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,24,deficit_governo,p.p. do PIB em relação ao benchmark,0.008348172702418555,0.010109806357187778,0.018100363919590783,-0.028318143769441445,0.029242181974261643
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,24,inflacao,p.p. em relação ao benchmark,-0.0080451472603853,-0.00424237777685299,0.043631753976242284,-0.07278354892804928,0.05789893933292764
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,24,pib_real,% em relação ao benchmark,-0.08704983686929157,-0.08844525200153996,0.025965237011813448,-0.12394725822914066,-0.029052866482282003
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,24,taxa_desemprego,p.p. em relação ao benchmark,-0.01572628711186888,-0.012498774272043378,0.018505967686681023,-0.051829801758230196,0.006814814287665821
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,25,deficit_externo,p.p. do PIB em relação ao benchmark,-0.016669598502046246,-0.017382853738549114,0.011610037176302912,-0.032495187736992295,0.004106760057702332
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,25,deficit_governo,p.p. do PIB em relação ao benchmark,0.0012720074518649815,0.002546853183954534,0.02831118533573107,-0.05186172732937769,0.04073345507123113
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,25,inflacao,p.p. em relação ao benchmark,0.0008758223573539503,0.0033203706436446545,0.0326818069901252,-0.05257243951344637,0.04946118272488697
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,25,pib_real,% em relação ao benchmark,-0.06679584559281915,-0.07302454678418946,0.045101489339751145,-0.12760907793883558,0.022042685306493667
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,25,taxa_desemprego,p.p. em relação ao benchmark,-0.021542226627640965,-0.019333782718112397,0.02894993220293494,-0.07489320325016487,0.017324463002118387
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,0,deficit_externo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,0,deficit_governo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,0,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,0,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,0,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,1,deficit_externo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,1,deficit_governo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,1,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,1,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,1,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,2,deficit_externo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,2,deficit_governo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,2,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,2,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,2,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,3,deficit_externo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,3,deficit_governo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,3,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,3,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,3,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,4,deficit_externo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,4,deficit_governo,p.p. do PIB em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,4,inflacao,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,4,pib_real,% em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,4,taxa_desemprego,p.p. em relação ao benchmark,0.0,0.0,0.0,0.0,0.0
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,5,deficit_externo,p.p. do PIB em relação ao benchmark,-0.003230048170932042,-0.003838323116776149,0.004048902434603808,-0.008195564236790414,0.004387686363495874
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,5,deficit_governo,p.p. do PIB em relação ao benchmark,0.0437471203364858,0.04698593571336798,0.022575944327336343,0.0012205686376185608,0.07219031333875393
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,5,inflacao,p.p. em relação ao benchmark,0.20516409649294354,0.1975211234461538,0.048795178770617634,0.15067098231069442,0.297052604998711
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,5,pib_real,% em relação ao benchmark,-0.22326464187087847,-0.2133502800854059,0.061611736944130004,-0.3368876109661889,-0.15390297341065284
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,5,taxa_desemprego,p.p. em relação ao benchmark,0.014685137159054784,0.012838268598275998,0.008939768936763251,0.010778849803236498,0.022306855105311343
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,6,deficit_externo,p.p. do PIB em relação ao benchmark,-0.016214810638671622,-0.017189627087399982,0.0063632970338345415,-0.023737447794201123,-0.004694521625014363
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,6,deficit_governo,p.p. do PIB em relação ao benchmark,0.13989923934821674,0.1437360137914477,0.01800544311536984,0.1083265869178416,0.1615853063429843
choque_10pct_permanente,permanente,0.9,0.09999999999999998,True,6,inflacao,p.p. em relação ao benchmark,0.2923811942531249,0.2862508885398185,0.022804727553692887,0.2726257780164687,0.33907926040700254
