cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,variavel,irf,unidade
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,11,pib_real,-1.2857716892250792,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,12,pib_real,-1.4822077804059752,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,13,pib_real,-1.644615392383264,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,14,pib_real,-1.7455880140493596,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,15,pib_real,-1.8769980682056597,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,16,pib_real,-2.134541442365412,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,17,pib_real,-2.319943096885202,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,18,pib_real,-2.344621681085568,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,19,pib_real,-2.2248391078530383,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,20,pib_real,-1.8706809104030775,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,21,pib_real,-1.470602793250242,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,22,pib_real,-1.3849532302630752,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,23,pib_real,-1.6999471995403304,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,24,pib_real,-2.5837372954082616,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,28,69,25,pib_real,-3.8653385818510078,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,5,pib_real,-0.07405707460144129,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,6,pib_real,-0.2047632311532932,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,7,pib_real,-0.3908239011814585,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,8,pib_real,-0.6139994872691235,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,9,pib_real,-0.8638956755287697,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,10,pib_real,-1.119914328976912,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,11,pib_real,-1.3353676488624622,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,12,pib_real,-1.4873551448685962,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,13,pib_real,-1.5959032783893545,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,14,pib_real,-1.6462852119801696,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,15,pib_real,-1.7544625846688588,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,16,pib_real,-1.988281909069678,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,17,pib_real,-2.2333801313711987,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,18,pib_real,-2.380091997142475,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,19,pib_real,-2.2717266260341873,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,20,pib_real,-1.990699368154647,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,21,pib_real,-1.6927229210226602,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,22,pib_real,-1.6539281538513584,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,23,pib_real,-1.9211755498087069,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,24,pib_real,-2.4761021706826813,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,29,70,25,pib_real,-3.239250452993514,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,5,pib_real,-0.202345346079158,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,6,pib_real,-0.238217231967075,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,7,pib_real,-0.3805405327482414,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,8,pib_real,-0.5855510411562848,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,9,pib_real,-0.8248303252803235,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,10,pib_real,-1.073341646931858,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,11,pib_real,-1.2842202711740414,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,12,pib_real,-1.4603399672207251,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,13,pib_real,-1.6544213936455887,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,14,pib_real,-1.7407719022216606,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,15,pib_real,-1.9067262606021873,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,16,pib_real,-2.1309021908719528,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,17,pib_real,-2.3062069309393807,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,18,pib_real,-2.2638291133032173,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,19,pib_real,-2.088825582871834,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,20,pib_real,-1.6588384304632942,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,21,pib_real,-1.464663278533973,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,22,pib_real,-1.5258004308375095,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,23,pib_real,-1.9927439176807504,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,24,pib_real,-2.8502210480950807,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,30,71,25,pib_real,-4.048151799248457,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,5,pib_real,-0.2741541846938089,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,6,pib_real,-0.27046425649376316,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,7,pib_real,-0.34022922905034836,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,8,pib_real,-0.5071841201247707,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,9,pib_real,-0.7434728209974151,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,10,pib_real,-1.0232821256186408,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,11,pib_real,-1.2954203543441123,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,12,pib_real,-1.526197196516188,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,13,pib_real,-1.687240455678518,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,14,pib_real,-1.7827957206033918,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,15,pib_real,-1.8695056632093365,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,16,pib_real,-2.077771771054371,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,17,pib_real,-2.036866147298255,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,18,pib_real,-1.9813341877519486,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,19,pib_real,-1.863058737605039,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,20,pib_real,-1.651471856101705,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,21,pib_real,-1.431303360634284,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,22,pib_real,-1.639863874869052,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,23,pib_real,-2.1954979262915675,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,24,pib_real,-3.12739134229999,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,31,72,25,pib_real,-4.240387663539957,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,5,pib_real,-0.2103249346958047,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,6,pib_real,-0.29848273788701807,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,7,pib_real,-0.3694230230958495,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,8,pib_real,-0.5460571559671168,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,9,pib_real,-0.785523433386881,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,10,pib_real,-1.0850529019164612,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,11,pib_real,-1.3502038366217883,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,12,pib_real,-1.5632640603227443,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,13,pib_real,-1.7149583994609197,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,14,pib_real,-1.7534872382862332,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,15,pib_real,-1.7897594367865532,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,16,pib_real,-1.9810801106900144,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,17,pib_real,-2.2878775035457655,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,18,pib_real,-2.444650869132836,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,19,pib_real,-2.4216167134487154,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,20,pib_real,-2.1485278080395687,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,21,pib_real,-1.8310236313483275,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,22,pib_real,-1.5279298057089274,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,23,pib_real,-1.7059530506873033,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,24,pib_real,-2.278963817737123,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,32,73,25,pib_real,-3.2682429814715475,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,5,pib_real,-0.21207994330904034,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,6,pib_real,-0.2727296402278423,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,7,pib_real,-0.36717085569831776,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,8,pib_real,-0.5279798275757863,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,9,pib_real,-0.7460864766063446,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,10,pib_real,-1.0172785015251984,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,11,pib_real,-1.2738386524654977,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,12,pib_real,-1.5000322702429125,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,13,pib_real,-1.6725120567456453,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,14,pib_real,-1.757335112953473,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,15,pib_real,-1.8045367587541272,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,16,pib_real,-2.0641912441321297,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,17,pib_real,-2.255088133483274,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,18,pib_real,-2.3236643187202977,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,19,pib_real,-2.2058980472038137,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,20,pib_real,-1.9231319666222157,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,21,pib_real,-1.6701556739418089,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,22,pib_real,-1.6091877010756206,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,23,pib_real,-1.7973002068788047,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,24,pib_real,-2.4088070413389673,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,33,74,25,pib_real,-3.3364325088213853,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,5,pib_real,-0.222690554988636,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,6,pib_real,-0.33664875995924604,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,7,pib_real,-0.3660003873964035,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,8,pib_real,-0.5062072104673132,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,9,pib_real,-0.7093026787259094,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,10,pib_real,-0.9591309431632999,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,11,pib_real,-1.2126887155078259,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,12,pib_real,-1.4550106837339372,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,13,pib_real,-1.6477474519430046,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,14,pib_real,-1.7214515310951528,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,15,pib_real,-1.7392209859181884,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,16,pib_real,-1.898467827552841,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,17,pib_real,-2.119208661267735,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,18,pib_real,-2.164485583329745,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,19,pib_real,-2.139623249705025,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,20,pib_real,-2.000727836709526,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,21,pib_real,-1.6605055318684947,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,22,pib_real,-1.52469381926863,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,23,pib_real,-1.9004054336723697,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,24,pib_real,-2.487933843935519,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,34,75,25,pib_real,-3.4172765888695,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,5,pib_real,-0.17562361524420256,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,6,pib_real,-0.22896162204815163,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,7,pib_real,-0.3710761957006814,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,8,pib_real,-0.5570642815063809,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,9,pib_real,-0.7983508838180553,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,10,pib_real,-1.0642591656925715,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,11,pib_real,-1.324968802903037,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,12,pib_real,-1.5122688482776536,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,13,pib_real,-1.6529043465219218,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,14,pib_real,-1.7323616849710732,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,15,pib_real,-1.709727628716795,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,16,pib_real,-1.9277046523381136,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,17,pib_real,-2.11027963650684,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,18,pib_real,-2.274064162367384,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,19,pib_real,-2.201706533001313,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,20,pib_real,-2.0596834423713184,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,21,pib_real,-1.8413935653138425,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,22,pib_real,-1.8891546070164633,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,23,pib_real,-2.138438288910116,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,24,pib_real,-2.7176282313468914,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,35,76,25,pib_real,-3.522148474584097,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,5,pib_real,-0.1284188585366941,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,6,pib_real,-0.2226317399359301,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,7,pib_real,-0.39021375406159686,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,8,pib_real,-0.6043908774350903,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,9,pib_real,-0.8438018481647824,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,10,pib_real,-1.0934826630150996,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,11,pib_real,-1.2931579343857469,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,12,pib_real,-1.4559186459157103,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,13,pib_real,-1.5726238637950751,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,14,pib_real,-1.6408055302612912,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,15,pib_real,-1.8031769972235434,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,16,pib_real,-2.0398696811553374,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,17,pib_real,-2.2747629501257305,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,18,pib_real,-2.3435009153676134,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,19,pib_real,-2.205328121837069,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,20,pib_real,-1.946194623410391,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,21,pib_real,-1.7241650191634372,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,22,pib_real,-1.6859959619277776,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,23,pib_real,-1.787253014139456,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,24,pib_real,-2.2831913708000195,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,36,77,25,pib_real,-3.111834966686111,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,0,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,1,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,2,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,3,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,4,pib_real,0.0,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,5,pib_real,-0.25427017836858745,% em relação ao benchmark
choque_05pct_permanente,permanente,0.95,0.050000000000000044,True,37,78,6,pib_real,-0.24131526651395285,% em relação ao benchmark
