cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,18,10953067.79871314,0.056168280687088255,0.1414326113861153,0.11591808861317791,0.004668465960823788
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,19,11189275.781641064,0.06080226467264412,0.19295408940229208,0.13188504103690402,0.011651756321514568
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,20,11255357.207244966,0.06859310952193078,0.2287868163846145,0.14873830122364604,0.016729310568445625
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,21,11249992.61714398,0.07653609431656727,0.2397635116686625,0.16708608740979894,0.010531637734283021
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,22,10855439.623332648,0.09430948380461607,0.23396533209173387,0.1910046870199982,-0.004825385256388962
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,23,10607755.045172893,0.11144780733307924,0.2040411902258532,0.2133600262999173,-0.02323277938261325
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,24,10433281.34237952,0.1095967942648235,0.1665539853627802,0.21933111214576215,-0.04336103494146222
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,3,44,25,10631326.127501378,0.09300896624505321,0.1292931168728273,0.2061342485074565,-0.056156707075878894
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,2,7814812.885350098,0.1352272363957795,0.024167914260627477,0.12047025073739162,0.0002517658046662367
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,3,8061832.066014055,0.12454088935781311,0.02691702625247161,0.11091685391220972,0.005843555817130261
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,4,8416869.697292035,0.10590819741008001,0.030404630255944864,0.10248911947636828,0.00711891178292889
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,5,8680022.571548514,0.09083423016405445,0.04788711869038864,0.09317734608964436,0.012509147532646588
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,6,8834615.439418586,0.08772111936441296,0.06893874418402923,0.09535576983830203,0.014015838417803921
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,7,8890056.921727367,0.0964009092614185,0.0941556313438805,0.10659571926314872,0.01569939769254546
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,8,8833422.579137288,0.11111217300880868,0.1066293481076881,0.12780042926097698,0.011788253852943445
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,9,8730794.533552844,0.12338863904841545,0.11006584529268992,0.14539341577991288,0.0027773109246322916
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,10,8609651.03823125,0.13268679235077763,0.09889313079005979,0.16051494528379276,-0.006861996440448916
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,11,8572097.323477557,0.13766640025702181,0.08301857070405805,0.16852705161479495,-0.015499136715193746
